file_id,organism,locus_tag,ess,conf,conf_aamean,conf_bos,conf_eos,conf_first,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_1023,0,0.022919325,0.037772972,0.0005468516,0.0014501488,0.08034998,0.02860785548
C018,Escherichia coli K-12 BW25113,BW25113_1024,0,0.0031054842,0.023649614,0.18512604,0.013747589,0.024779717,0.05008168883999999
C018,Escherichia coli K-12 BW25113,BW25113_1025,0,0.015735589,0.06785061,0.0056698592,0.026208645,0.027594814,0.028611903440000003
C018,Escherichia coli K-12 BW25113,BW25113_1026,0,0.0007960432,0.002262242,0.015793491,0.001881139,0.0004870266,0.00424398836
C018,Escherichia coli K-12 BW25113,BW25113_1027,0,0.045536686,0.0022474355,0.04952308,0.00018712677,0.0017599779,0.019850861234
C018,Escherichia coli K-12 BW25113,BW25113_1028,0,0.10816614,0.2998531,0.046817828,0.078890726,0.06357179,0.11945991680000001
C018,Escherichia coli K-12 BW25113,BW25113_1029,0,0.38729903,0.546818,0.534397,0.37841928,0.8096651,0.5313196820000001
C018,Escherichia coli K-12 BW25113,BW25113_1033,0,0.016095161,0.11711073,0.33247462,0.033588655,0.09774328,0.1194024892
C018,Escherichia coli K-12 BW25113,BW25113_1034,0,0.26755235,0.016313892,0.02238138,0.009531566,0.07414845,0.0779855276
C018,Escherichia coli K-12 BW25113,BW25113_1035,0,8.899882e-05,0.0049111885,0.24966407,0.06937114,0.0011873767,0.065044554804
C018,Escherichia coli K-12 BW25113,BW25113_1036,0,0.001908029,0.0283362,0.05284194,0.07736694,0.012768742,0.034644370199999996
C018,Escherichia coli K-12 BW25113,BW25113_1037,0,0.0073763235,0.11476541,0.010301326,0.027117744,0.013309515,0.034574063700000005
C018,Escherichia coli K-12 BW25113,BW25113_1038,0,0.0022347176,0.0006300582,0.0051506874,0.00014104345,0.018906044,0.00541251013
C018,Escherichia coli K-12 BW25113,BW25113_1039,0,0.047222,0.060617182,0.004598798,0.00900234,0.01766915,0.027821894000000003
C018,Escherichia coli K-12 BW25113,BW25113_1040,0,0.0016374688,0.0011840729,6.767067e-05,0.0012761179,1.4874582e-05,0.0008360409704
C018,Escherichia coli K-12 BW25113,BW25113_1041,0,0.008843451,0.00069164333,0.0037444492,0.0007384064,0.0241939,0.007642369986
C018,Escherichia coli K-12 BW25113,BW25113_1042,0,0.04651884,0.013302679,0.009611803,0.10027273,0.058078643,0.045556939
C018,Escherichia coli K-12 BW25113,BW25113_1043,0,0.003298112,0.0010808145,0.022620501,0.022775589,0.044884063,0.0189318159
C018,Escherichia coli K-12 BW25113,BW25113_1044,0,0.0016079718,0.00855704,0.008183183,0.002130863,0.026876954,0.00947120236
C018,Escherichia coli K-12 BW25113,BW25113_1045,0,0.0059291637,0.0006090338,0.057801895,0.08357217,0.15709186,0.061000824499999995
C018,Escherichia coli K-12 BW25113,BW25113_1046,0,0.0513701,0.08255232,0.0899186,0.27543494,0.1293833,0.125731852
C018,Escherichia coli K-12 BW25113,BW25113_1047,0,0.0008105426,0.005271286,0.00020095108,0.06506046,0.0012498838,0.014518624696000001
C018,Escherichia coli K-12 BW25113,BW25113_1048,0,0.010334847,0.0019896643,0.006090492,0.0009854124,0.005091485,0.00489838014
C018,Escherichia coli K-12 BW25113,BW25113_1049,0,0.14597753,0.016756939,0.18833429,0.08788926,0.004101228,0.0886118494
C018,Escherichia coli K-12 BW25113,BW25113_1050,0,0.13363172,0.07400439,0.027115146,0.016331255,0.13664488,0.07754547819999999
C018,Escherichia coli K-12 BW25113,BW25113_1051,0,0.00028064626,0.010581291,0.030349832,0.002353505,0.02719367,0.014151788852
C018,Escherichia coli K-12 BW25113,BW25113_1053,0,0.0034866403,0.12071763,0.12941028,0.039200332,0.367728,0.13210857646000002
C018,Escherichia coli K-12 BW25113,BW25113_1054,0,0.9305931,0.9544669,0.92166746,0.9045388,0.95769846,0.933792944
C018,Escherichia coli K-12 BW25113,BW25113_1055,0,0.02969837,0.011612316,0.01037448,0.0019430473,0.00041271825,0.010808186309999999
C018,Escherichia coli K-12 BW25113,BW25113_1056,0,0.8133865,0.2426303,0.3198214,0.6543243,0.68917996,0.543868492
C018,Escherichia coli K-12 BW25113,BW25113_1057,0,0.0006355449,0.0007355676,0.048037633,0.06473292,0.015479271,0.025924187300000002
C018,Escherichia coli K-12 BW25113,BW25113_1058,0,0.41334227,0.04656244,0.1468824,0.12329019,0.022508256,0.15051711119999997
C018,Escherichia coli K-12 BW25113,BW25113_1059,0,0.0039515635,0.010941626,0.04800852,0.009171958,0.008165315,0.0160477965
C018,Escherichia coli K-12 BW25113,BW25113_1060,0,0.5812006,0.30556124,0.8128526,0.18537809,0.55810547,0.4886196
C018,Escherichia coli K-12 BW25113,BW25113_1061,0,0.009370641,0.06232946,0.11646724,0.0377722,0.023696516,0.0499272114
C018,Escherichia coli K-12 BW25113,BW25113_1062,0,0.95623314,0.9315731,0.36790895,0.7439428,0.6315317,0.726237938
C018,Escherichia coli K-12 BW25113,BW25113_1063,0,0.042543408,0.0045454213,0.0001387,0.00082046713,0.11178392,0.031966383286
C018,Escherichia coli K-12 BW25113,BW25113_1064,0,0.024169153,0.012305051,0.0091792885,0.0065798177,0.021160042,0.01467867044
C018,Escherichia coli K-12 BW25113,BW25113_1065,0,0.2857278,0.061197937,0.14640771,0.05853527,0.07173875,0.12472149339999998
C018,Escherichia coli K-12 BW25113,BW25113_1066,0,0.00025739783,0.010127749,0.0033447056,0.01655265,0.035528798,0.013162260085999999
C018,Escherichia coli K-12 BW25113,BW25113_1067,0,0.21594727,0.034255043,0.031691536,0.10243771,0.018797362,0.08062578420000001
C018,Escherichia coli K-12 BW25113,BW25113_1068,0,0.04062973,0.0028377103,0.030148938,0.056710888,0.52679455,0.13142436326
C018,Escherichia coli K-12 BW25113,BW25113_1069,1,0.98082834,0.93441033,0.9894772,0.99698883,0.99485445,0.97931183
C018,Escherichia coli K-12 BW25113,BW25113_1070,0,0.0052525243,0.014267447,0.0042761615,0.0015339077,0.00028391718,0.005122791536
C018,Escherichia coli K-12 BW25113,BW25113_1071,0,0.24775477,0.08936857,0.013179824,0.015375638,0.013334888,0.07580273800000001
C018,Escherichia coli K-12 BW25113,BW25113_1072,0,0.0037997405,0.024473626,0.013621725,0.0074822204,0.052984726,0.02047240758
C018,Escherichia coli K-12 BW25113,BW25113_1073,0,0.00021004405,0.0009178927,0.0029703164,0.00028646545,0.0033889778,0.00155473928
C018,Escherichia coli K-12 BW25113,BW25113_1074,0,0.01618729,0.0043156324,0.005629782,0.0047548776,0.0037920123,0.006935918859999999
C018,Escherichia coli K-12 BW25113,BW25113_1075,0,0.00022508968,0.00064339675,0.0006699338,0.020759638,0.0007564127,0.004610894186
C018,Escherichia coli K-12 BW25113,BW25113_1076,0,5.7507186e-05,9.475655e-05,0.026701821,4.27732e-05,0.00014930243,0.0054092320732
C018,Escherichia coli K-12 BW25113,BW25113_1077,0,0.00020923332,0.0012486367,0.0020075564,0.00037073047,0.0008551935,0.000938270078
C018,Escherichia coli K-12 BW25113,BW25113_1078,0,0.00056018593,0.003099084,0.001251582,0.0020385687,7.170714e-05,0.0014042255540000002
C018,Escherichia coli K-12 BW25113,BW25113_1079,0,0.0032104573,0.004838409,0.004333456,0.00087185815,0.014405296,0.00553189529
C018,Escherichia coli K-12 BW25113,BW25113_1080,0,0.0031157073,0.0007669123,0.0054198983,0.0019987025,0.09452965,0.02116617408
C018,Escherichia coli K-12 BW25113,BW25113_1081,0,0.01747147,0.0011324045,0.009403511,0.00063696806,0.0019035301,0.006109576731999999
C018,Escherichia coli K-12 BW25113,BW25113_1082,0,8.836272e-05,0.0002786615,0.00059126073,9.431334e-06,0.00036382634,0.0002663085248
C018,Escherichia coli K-12 BW25113,BW25113_1083,0,0.0031270464,0.004448789,0.000121304074,0.00013185464,0.002654079,0.0020966146228
C018,Escherichia coli K-12 BW25113,BW25113_1084,1,0.6345462,0.59631395,0.41911995,0.59205395,0.632243,0.57485541
C018,Escherichia coli K-12 BW25113,BW25113_1085,1,0.4518373,0.29726776,0.250089,0.3617627,0.31277806,0.33474696400000004
C018,Escherichia coli K-12 BW25113,BW25113_1086,0,0.19548538,0.1561928,0.0138030285,0.3630886,0.0010292934,0.14591982037999998
C018,Escherichia coli K-12 BW25113,BW25113_1087,0,0.9267154,0.851854,0.846652,0.7198412,0.81533206,0.8320789319999999
C018,Escherichia coli K-12 BW25113,BW25113_1088,0,0.16043316,0.18046503,0.047237277,0.007726404,0.026826616,0.08453769740000001
C018,Escherichia coli K-12 BW25113,BW25113_1089,0,0.83703053,0.78519934,0.7989111,0.80907536,0.7336788,0.7927790259999999
C018,Escherichia coli K-12 BW25113,BW25113_1090,0,0.34110072,0.19652295,0.66337436,0.18885344,0.29058722,0.33608773799999997
C018,Escherichia coli K-12 BW25113,BW25113_1091,0,0.9825738,0.9633094,0.97774065,0.94042355,0.9862132,0.9700521199999999
C018,Escherichia coli K-12 BW25113,BW25113_1092,1,0.9898663,0.9747728,0.97916585,0.9816907,0.9862563,0.9823503899999999
C018,Escherichia coli K-12 BW25113,BW25113_1093,1,0.9550516,0.99336725,0.9973705,0.9953909,0.8309393,0.95442391
C018,Escherichia coli K-12 BW25113,BW25113_1094,1,0.9500857,0.9745163,0.8938558,0.9693392,0.91339207,0.940237814
C018,Escherichia coli K-12 BW25113,BW25113_1095,0,0.9027414,0.6281828,0.42016855,0.4710962,0.10570154,0.505578098
C018,Escherichia coli K-12 BW25113,BW25113_1096,0,0.17329924,0.46029007,0.06655303,0.047054768,0.0046704197,0.15037350554
C018,Escherichia coli K-12 BW25113,BW25113_1097,0,0.18131803,0.06616467,0.2667674,0.6676497,0.58554375,0.35348871000000004
C018,Escherichia coli K-12 BW25113,BW25113_1098,1,0.8996675,0.9852663,0.98602664,0.97818345,0.9536706,0.960562898
C018,Escherichia coli K-12 BW25113,BW25113_1099,1,0.9768778,0.9785242,0.96813005,0.9777524,0.9073545,0.96172779
C018,Escherichia coli K-12 BW25113,BW25113_1100,0,0.016561043,0.0019139306,0.021275667,0.0055792057,0.019871783,0.013040325859999998
C018,Escherichia coli K-12 BW25113,BW25113_1101,0,0.042443298,0.19141217,0.07917722,0.17811619,0.015152857,0.101260347
C018,Escherichia coli K-12 BW25113,BW25113_1102,0,0.010619675,0.052133128,0.01941288,0.006949913,0.03943729,0.025710577199999994
C018,Escherichia coli K-12 BW25113,BW25113_1103,0,0.039893568,0.04986744,0.034996014,0.0006086807,0.00012791899,0.025098724338
C018,Escherichia coli K-12 BW25113,BW25113_1104,0,0.0056671905,0.06139848,0.0015682075,0.113026574,0.00070274074,0.036472638548
C018,Escherichia coli K-12 BW25113,BW25113_1105,0,0.020615557,0.03563158,0.015256307,0.0025500825,0.023627099,0.0195361251
C018,Escherichia coli K-12 BW25113,BW25113_1106,0,0.03584343,0.005883037,0.024784861,0.00025144292,0.0022627045,0.013805095084000001
C018,Escherichia coli K-12 BW25113,BW25113_1107,0,0.07264946,0.023855943,0.0039725755,0.031732313,0.0030383754,0.027049733380000003
C018,Escherichia coli K-12 BW25113,BW25113_1108,0,0.0068495558,0.0061496804,0.026576936,0.052879177,0.0052893083,0.0195489315
C018,Escherichia coli K-12 BW25113,BW25113_1109,0,0.1238187,0.2332682,0.01830033,0.027640611,0.03741209,0.0880879862
C018,Escherichia coli K-12 BW25113,BW25113_1110,0,0.022129288,0.0026961595,0.0027398642,0.00045763818,0.020346183,0.009673826576
C018,Escherichia coli K-12 BW25113,BW25113_1111,0,0.00010369686,9.1938644e-05,0.005985826,0.00016714596,0.00015955736,0.0013016329648
C018,Escherichia coli K-12 BW25113,BW25113_1112,0,0.0050821775,0.019259322,0.0026263525,0.0006803329,0.029454242,0.011420485380000001
C018,Escherichia coli K-12 BW25113,BW25113_1113,0,0.009649793,0.01638537,0.012474025,0.0046347375,0.042922366,0.0172132583
C018,Escherichia coli K-12 BW25113,BW25113_1114,0,0.13580501,0.21449895,0.08514125,0.013881138,0.0645642,0.1027781096
C018,Escherichia coli K-12 BW25113,BW25113_1115,0,0.00029763367,0.0035758568,0.0084234895,0.00056130165,1.1747189e-05,0.0025740057618
C018,Escherichia coli K-12 BW25113,BW25113_1116,1,0.98243874,0.9290748,0.9981,0.99337244,0.99717736,0.980032668
C018,Escherichia coli K-12 BW25113,BW25113_1117,1,0.99162865,0.99734724,0.9939733,0.9821598,0.99575424,0.992172646
C018,Escherichia coli K-12 BW25113,BW25113_1118,1,0.990608,0.9811178,0.99964404,0.99310714,0.996887,0.9922727960000002
C018,Escherichia coli K-12 BW25113,BW25113_1119,0,0.013150082,0.0019779755,0.0035098817,0.0072007487,0.00018757318,0.0052052522160000005
C018,Escherichia coli K-12 BW25113,BW25113_1120,0,0.10725037,0.020497337,0.067953855,0.15713592,0.059175,0.0824024964
C018,Escherichia coli K-12 BW25113,BW25113_1121,0,0.29586467,0.07614528,0.031399995,0.018903507,0.20846649,0.1261559884
C018,Escherichia coli K-12 BW25113,BW25113_1122,0,0.016345516,0.054522254,0.13513282,0.26862463,0.16703176,0.128331396
C018,Escherichia coli K-12 BW25113,BW25113_1123,0,0.012797426,0.13129686,0.058783125,0.015934294,0.043105066,0.052383354199999996
C018,Escherichia coli K-12 BW25113,BW25113_1124,0,0.006479752,0.04618957,0.02076536,0.00804324,0.083096325,0.0329148494
C018,Escherichia coli K-12 BW25113,BW25113_1125,0,0.011840784,0.066778116,0.009295678,0.005502606,0.04249272,0.027181980799999995
C018,Escherichia coli K-12 BW25113,BW25113_1126,0,0.43975833,0.4193101,0.47603294,0.5417357,0.88833255,0.553033924
C018,Escherichia coli K-12 BW25113,BW25113_1127,0,0.004982889,0.026755918,0.027830137,0.016367873,0.0051721185,0.016221787100000003
C018,Escherichia coli K-12 BW25113,BW25113_1128,0,0.00871087,0.0039366316,0.018230498,0.019044137,0.00284265,0.01055295732
C018,Escherichia coli K-12 BW25113,BW25113_1129,0,0.90550643,0.79819775,0.41470885,0.36358628,0.94321406,0.685042674
C018,Escherichia coli K-12 BW25113,BW25113_1130,0,0.010832128,0.032831416,0.0020203018,0.09688626,0.12672934,0.053859889159999993
C018,Escherichia coli K-12 BW25113,BW25113_1131,1,0.99801874,0.984658,0.98802906,0.9822989,0.9641942,0.98343978
C018,Escherichia coli K-12 BW25113,BW25113_1132,0,0.1741144,0.15775733,0.3282365,0.024748797,0.13221763,0.16341493140000002
C018,Escherichia coli K-12 BW25113,BW25113_1133,0,0.92006946,0.97292715,0.8447582,0.9462633,0.9854187,0.9338873620000001
C018,Escherichia coli K-12 BW25113,BW25113_1134,0,0.4442543,0.13132016,0.18184932,0.059053812,0.7120934,0.3057141984
C018,Escherichia coli K-12 BW25113,BW25113_1135,0,0.01002735,0.28396088,0.09959866,0.2039273,0.13716221,0.14693528000000003
C018,Escherichia coli K-12 BW25113,BW25113_1136,0,0.89429384,0.8945732,0.8339693,0.90608233,0.79526496,0.8648367260000001
C018,Escherichia coli K-12 BW25113,BW25113_1137,0,0.6695107,0.22010991,0.86067796,0.82585436,0.25211057,0.5656527
C018,Escherichia coli K-12 BW25113,BW25113_1138,0,0.15411052,0.30657172,0.42146397,0.41151604,0.0496113,0.26865471
C018,Escherichia coli K-12 BW25113,BW25113_1139,0,0.22578137,0.13691272,0.8453427,0.0086992085,0.08290113,0.2599274257
C018,Escherichia coli K-12 BW25113,BW25113_1140,0,0.00070624874,0.0002488723,0.0018352887,0.021944052,0.003666904,0.005680273147999999
C018,Escherichia coli K-12 BW25113,BW25113_1141,0,0.057480723,0.0517346,0.19320762,0.0863733,0.1350815,0.1047755486
C018,Escherichia coli K-12 BW25113,BW25113_1143,0,0.6640143,0.21740903,0.9273723,0.14907277,0.12420787,0.416415254
C018,Escherichia coli K-12 BW25113,BW25113_1144,0,0.33687028,0.13615693,0.16828728,0.09757547,0.0037620098,0.14853039396
C018,Escherichia coli K-12 BW25113,BW25113_1145,1,0.13371745,0.49466628,0.9301364,0.72586787,0.91005534,0.638888668
C018,Escherichia coli K-12 BW25113,BW25113_1146,0,0.20817295,0.015459349,0.6327163,0.009749833,0.35607377,0.2444344404
C018,Escherichia coli K-12 BW25113,BW25113_1147,0,0.00040616558,0.008456247,0.008805339,0.0020236878,0.0007833943,0.004094966736000001
C018,Escherichia coli K-12 BW25113,BW25113_1148,0,0.061828893,0.1695222,0.14611375,0.18334778,0.04098944,0.12036041260000001
C018,Escherichia coli K-12 BW25113,BW25113_1150,0,0.013890277,0.37670037,0.011049925,0.001621844,0.06813757,0.0942799972
C018,Escherichia coli K-12 BW25113,BW25113_1151,0,0.03791926,0.004002133,0.046444938,0.09613646,0.0027230345,0.0374451651
C018,Escherichia coli K-12 BW25113,BW25113_1152,0,0.005008901,0.0009962076,0.062418774,0.22132993,3.8223352e-05,0.0579584071904
C018,Escherichia coli K-12 BW25113,BW25113_1153,0,0.0001656545,0.0031534743,0.0012870823,0.049815897,1.1746416e-05,0.0108867709032
C018,Escherichia coli K-12 BW25113,BW25113_1154,0,0.54447263,0.041906867,0.0011398483,0.0003641633,0.018105404,0.12119778252000002
C018,Escherichia coli K-12 BW25113,BW25113_1155,0,0.01828724,0.0057093226,0.008375787,0.21160379,0.008122522,0.05041973232000001
C018,Escherichia coli K-12 BW25113,BW25113_1156,0,0.008200885,0.0006178157,8.4773155e-06,0.03913702,7.4370466e-05,0.0096077136963
C018,Escherichia coli K-12 BW25113,BW25113_1157,0,0.040204626,0.0020953524,0.3036562,0.02809532,0.06124478,0.08705925567999999
C018,Escherichia coli K-12 BW25113,BW25113_1158,0,0.0021575175,0.0029148655,0.0325101,0.0028543114,0.004528329,0.00899302468
C018,Escherichia coli K-12 BW25113,BW25113_1159,0,0.8990204,0.29009667,0.5091373,0.025677046,0.016608046,0.34810789239999995
C018,Escherichia coli K-12 BW25113,BW25113_1160,0,0.035192,0.04923274,0.20446216,0.20562896,0.45346946,0.189597064
C018,Escherichia coli K-12 BW25113,BW25113_1161,0,0.075107075,0.01611533,0.5528321,0.12277111,0.018583558,0.1570818346
C018,Escherichia coli K-12 BW25113,BW25113_1162,0,0.00052568427,0.007912025,0.024408784,0.059273966,0.04601557,0.027627205853999998
C018,Escherichia coli K-12 BW25113,BW25113_1163,0,0.050261803,0.5822806,0.24499187,0.057040986,0.007406981,0.18839644800000002
C018,Escherichia coli K-12 BW25113,BW25113_1164,0,0.03300546,0.00759463,0.21866836,0.13821952,0.04165176,0.087827946
C018,Escherichia coli K-12 BW25113,BW25113_1165,0,0.23938523,0.13010456,0.50843686,0.10938592,0.35643882,0.268750278
C018,Escherichia coli K-12 BW25113,BW25113_1166,0,0.21246774,0.07930428,0.20676368,0.09422535,0.04714943,0.12798209600000002
C018,Escherichia coli K-12 BW25113,BW25113_1167,0,0.07058621,0.01849973,0.29987898,0.102113955,0.06394177,0.111004129
C018,Escherichia coli K-12 BW25113,BW25113_1168,0,0.20017615,0.2280956,0.032466695,0.14465761,0.060371783,0.1331535676
C018,Escherichia coli K-12 BW25113,BW25113_1171,0,0.00080588815,0.03382106,0.04788509,0.0035744521,0.09696412,0.03661012205
C018,Escherichia coli K-12 BW25113,BW25113_1172,0,0.0034120427,0.006888225,0.027280418,0.21834898,0.24669833,0.10052559913999999
C018,Escherichia coli K-12 BW25113,BW25113_1174,1,0.7765917,0.67527956,0.78210413,0.5094192,0.32204053,0.613087024
C018,Escherichia coli K-12 BW25113,BW25113_1175,1,0.80026495,0.5218012,0.54755425,0.70163065,0.5889939,0.63204899
C018,Escherichia coli K-12 BW25113,BW25113_1176,0,0.8119296,0.8168431,0.79960483,0.7706191,0.79860336,0.799519998
C018,Escherichia coli K-12 BW25113,BW25113_1177,0,0.47137794,0.5654085,0.16853644,0.020114757,0.013140185,0.24771556439999998
C018,Escherichia coli K-12 BW25113,BW25113_1178,0,0.0074929544,0.14034471,0.029321913,0.024390679,0.51601756,0.14351356328
C018,Escherichia coli K-12 BW25113,BW25113_1179,0,0.0069690337,0.010224504,0.30223697,0.24940549,0.0032928698,0.11442577349999998
C018,Escherichia coli K-12 BW25113,BW25113_1180,0,0.03176629,0.38124892,0.0042739166,0.064827874,0.0048089107,0.09738518226
C018,Escherichia coli K-12 BW25113,BW25113_1181,0,0.09428215,0.015000622,0.03814489,0.026593855,0.0045749214,0.03571928768
C018,Escherichia coli K-12 BW25113,BW25113_1182,0,0.019054815,0.036434367,0.10052657,0.089744106,0.00049894024,0.049251759648
C018,Escherichia coli K-12 BW25113,BW25113_1183,0,0.045836702,0.44043863,0.097140394,0.32985798,0.36157724,0.2549701892
C018,Escherichia coli K-12 BW25113,BW25113_1184,0,0.019812198,0.021673331,0.007599103,0.041138347,0.0019432886,0.01843325352
C018,Escherichia coli K-12 BW25113,BW25113_1185,0,0.15292591,0.016085703,0.0063102758,0.00234312,0.0023238822,0.0359977782
C018,Escherichia coli K-12 BW25113,BW25113_1186,0,0.060828045,0.0124975825,0.06008086,0.03128083,0.033159163,0.0395692961
C018,Escherichia coli K-12 BW25113,BW25113_1187,0,0.45805183,0.52060324,0.76619816,0.7162178,0.9493217,0.682078546
C018,Escherichia coli K-12 BW25113,BW25113_1188,0,0.0047620153,0.0121818995,0.0020309417,0.0006689844,0.009292385,0.00578724518
C018,Escherichia coli K-12 BW25113,BW25113_1189,0,0.030063989,0.009670093,0.012213366,0.0009839113,0.011026152,0.012791502259999999
C018,Escherichia coli K-12 BW25113,BW25113_1190,0,0.13558565,0.5089433,0.20896931,0.47572547,0.063247,0.278494146
C018,Escherichia coli K-12 BW25113,BW25113_1191,0,0.05166754,0.034374658,0.003636232,0.00064343965,0.0008514617,0.018234666269999998
C018,Escherichia coli K-12 BW25113,BW25113_1192,0,0.0144592915,0.012229168,0.21492018,0.0025481451,0.085345864,0.06590052972
C018,Escherichia coli K-12 BW25113,BW25113_1193,0,0.011063778,0.008659191,0.034246925,0.0034167352,0.05012074,0.02150147384
C018,Escherichia coli K-12 BW25113,BW25113_1194,0,0.003921415,0.016968114,6.5760585e-05,0.039783902,0.0041079666,0.012969431637000001
C018,Escherichia coli K-12 BW25113,BW25113_1195,0,0.0893675,0.069707274,0.0021340065,0.014725902,0.0010354675,0.03539403000000001
C018,Escherichia coli K-12 BW25113,BW25113_1196,0,0.0654613,0.15115318,0.18470865,0.096657194,0.3098173,0.1615595248
C018,Escherichia coli K-12 BW25113,BW25113_1197,0,0.566973,0.23368992,0.45889068,0.2752069,0.16012317,0.33897673399999995
C018,Escherichia coli K-12 BW25113,BW25113_1198,0,0.09874778,0.01556092,0.033613816,0.0043321745,0.008658692,0.0321826765
C018,Escherichia coli K-12 BW25113,BW25113_1199,0,0.010246247,0.016601723,0.021949068,0.07196586,0.17722881,0.05959834159999999
C018,Escherichia coli K-12 BW25113,BW25113_1200,0,0.0787986,0.03934117,0.013531073,0.020606197,0.011877378,0.0328308836
C018,Escherichia coli K-12 BW25113,BW25113_1201,0,0.12983213,0.065466024,0.0044539114,0.008778383,0.006058685,0.04291782668000001
C018,Escherichia coli K-12 BW25113,BW25113_1202,0,0.06656193,0.17108731,0.08415856,0.076276384,0.00246362,0.08010956080000001
C018,Escherichia coli K-12 BW25113,BW25113_1203,0,0.06916654,0.028295696,0.020414323,0.019894078,0.0027845504,0.02811103748
C018,Escherichia coli K-12 BW25113,BW25113_1204,1,0.74055755,0.7714586,0.9635919,0.92415696,0.9894259,0.877838182
C018,Escherichia coli K-12 BW25113,BW25113_1205,0,0.084388405,0.07549976,0.2505846,0.04665051,0.07445454,0.10631556299999997
C018,Escherichia coli K-12 BW25113,BW25113_1206,0,0.73857135,0.2512228,0.4418805,0.85429716,0.37673846,0.5325420540000001
C018,Escherichia coli K-12 BW25113,BW25113_1207,1,0.9526287,0.9679644,0.97177356,0.9676894,0.92119926,0.9562510639999999
C018,Escherichia coli K-12 BW25113,BW25113_1208,1,0.97892433,0.9661375,0.95367086,0.9620514,0.9729003,0.9667368780000001
C018,Escherichia coli K-12 BW25113,BW25113_1209,1,0.9625682,0.9707897,0.9428521,0.99802834,0.9073181,0.956311288
C018,Escherichia coli K-12 BW25113,BW25113_1210,1,0.9846274,0.9898074,0.9481012,0.9824828,0.9604135,0.97308646
C018,Escherichia coli K-12 BW25113,BW25113_1211,1,0.9280501,0.960284,0.97397196,0.95627624,0.9578624,0.95528894
C018,Escherichia coli K-12 BW25113,BW25113_1212,1,0.07942864,0.5950153,0.6443544,0.49817562,0.8928277,0.541960332
C018,Escherichia coli K-12 BW25113,BW25113_1213,0,0.0012914452,0.020346861,0.011707009,0.16568576,0.25310934,0.09042808304000001
C018,Escherichia coli K-12 BW25113,BW25113_1214,0,0.009737534,0.03749004,0.14784376,0.019428657,0.0070556193,0.04431112206
C018,Escherichia coli K-12 BW25113,BW25113_1215,1,0.9430292,0.9374927,0.9353932,0.9676894,0.9576205,0.948245
C018,Escherichia coli K-12 BW25113,BW25113_1216,0,0.01710943,0.09629566,0.052620012,0.00018404024,0.0045912066,0.034160069768
C018,Escherichia coli K-12 BW25113,BW25113_1217,0,0.00086212007,0.0027150488,0.02612887,0.02067376,0.070485346,0.024173028973999998
C018,Escherichia coli K-12 BW25113,BW25113_1218,0,0.0010507136,0.00087776885,0.0017857203,0.00026699796,0.22056945,0.044910130142
C018,Escherichia coli K-12 BW25113,BW25113_1219,0,0.006626325,0.012139311,0.03105265,0.06297236,0.20156524,0.0628711772
C018,Escherichia coli K-12 BW25113,BW25113_1220,0,0.04593576,0.033412695,0.0015930005,0.007867739,0.036838084,0.025129455699999997
C018,Escherichia coli K-12 BW25113,BW25113_1221,0,0.08909177,0.11020626,0.2614073,0.042068727,0.005037583,0.10156232800000001
C018,Escherichia coli K-12 BW25113,BW25113_1222,0,0.03507627,0.0081537645,0.008486287,0.011171908,0.18147026,0.0488716979
C018,Escherichia coli K-12 BW25113,BW25113_1223,0,0.0013305233,0.016955614,0.008837292,0.0022067209,0.0020678823,0.0062796065
C018,Escherichia coli K-12 BW25113,BW25113_1224,0,0.35838172,0.8054556,0.32706815,0.59685385,0.882548,0.5940614639999999
C018,Escherichia coli K-12 BW25113,BW25113_1225,0,0.8686387,0.8065374,0.4228083,0.34683657,0.67951375,0.6248669439999999
C018,Escherichia coli K-12 BW25113,BW25113_1226,0,0.008503448,0.013503331,0.0169406,0.029519757,0.0020579698,0.014105021160000003
C018,Escherichia coli K-12 BW25113,BW25113_1227,0,0.03364707,0.014849991,0.016144432,0.0019367011,0.038581055,0.021031849819999997
C018,Escherichia coli K-12 BW25113,BW25113_1229,0,0.46274525,0.52229357,0.22177488,0.34770456,0.17015083,0.344933818
C018,Escherichia coli K-12 BW25113,BW25113_1232,0,0.5952072,0.33525258,0.32273874,0.45089465,0.011462874,0.3431112088
C018,Escherichia coli K-12 BW25113,BW25113_1233,0,0.0010756908,0.01913937,0.0049033463,0.0029067695,0.021940676,0.00999317052
C018,Escherichia coli K-12 BW25113,BW25113_1234,0,0.47163534,0.43118918,0.23375636,0.34735978,0.3524928,0.367286692
C018,Escherichia coli K-12 BW25113,BW25113_1235,0,0.82846415,0.83425295,0.9248429,0.69482833,0.9372005,0.843917766
C018,Escherichia coli K-12 BW25113,BW25113_1236,0,0.8358689,0.885241,0.7147979,0.75160784,0.36695454,0.710894036
C018,Escherichia coli K-12 BW25113,BW25113_1237,0,0.9540852,0.42580703,0.9580553,0.74296796,0.7984313,0.775869358
C018,Escherichia coli K-12 BW25113,BW25113_1238,0,0.006918015,0.008098471,0.058078732,0.009216234,0.040530972,0.024568484800000002
C018,Escherichia coli K-12 BW25113,BW25113_1241,0,0.74345356,0.6033672,0.59220076,0.8819178,0.95214254,0.754616372
C018,Escherichia coli K-12 BW25113,BW25113_1242,0,0.03142925,0.041145347,0.010573128,0.037843853,0.026266823,0.029451680199999997
