file_id,organism,locus_tag,ess,conf,conf_aamean,conf_bos,conf_first,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0564,0,0.29175457,0.048387367,0.12192361,0.15677507,0.15471015425
C018,Escherichia coli K-12 BW25113,BW25113_0565,0,0.28664365,0.027610255,0.0080009885,0.048490874,0.09268644187500001
C018,Escherichia coli K-12 BW25113,BW25113_0566,0,0.006212478,0.0060345065,0.006535914,0.2686439,0.07185669962499999
C018,Escherichia coli K-12 BW25113,BW25113_0567,0,0.0005414196,0.010306112,0.122858554,0.0022506113,0.033989174225
C018,Escherichia coli K-12 BW25113,BW25113_0568,0,0.08945431,0.30235702,0.05168766,0.4228157,0.2165786725
C018,Escherichia coli K-12 BW25113,BW25113_0569,0,0.5395466,0.05973308,0.30090034,0.026202323,0.23159558575
C018,Escherichia coli K-12 BW25113,BW25113_0570,0,0.012619096,0.023743102,0.015632397,0.010171823,0.0155416045
C018,Escherichia coli K-12 BW25113,BW25113_0571,0,0.00874574,0.0003034388,0.0038730942,0.025198651,0.009530231
C018,Escherichia coli K-12 BW25113,BW25113_0572,0,0.31361538,0.39012188,0.08753276,0.0072296457,0.199624916425
C018,Escherichia coli K-12 BW25113,BW25113_0573,0,0.65604055,0.09042184,0.038937476,0.88801605,0.41835397899999993
C018,Escherichia coli K-12 BW25113,BW25113_0574,0,0.159791,0.019984012,0.043231525,0.1878852,0.10272293425
C018,Escherichia coli K-12 BW25113,BW25113_0575,0,0.013758047,0.017689863,0.018140037,0.016570978,0.016539731250000002
C018,Escherichia coli K-12 BW25113,BW25113_0576,0,0.016460385,0.00739427,0.050298516,0.24086867,0.07875546025
C018,Escherichia coli K-12 BW25113,BW25113_0577,0,0.084993504,0.06388872,0.0108749755,0.0013152544,0.040268113475
C018,Escherichia coli K-12 BW25113,BW25113_0578,0,0.0020342893,0.0062257284,0.015958965,0.0011961511,0.00635378345
C018,Escherichia coli K-12 BW25113,BW25113_0579,0,0.025148937,0.134933,0.16268708,0.3369765,0.16493637925000001
C018,Escherichia coli K-12 BW25113,BW25113_0580,0,0.10086407,0.062209014,0.32071596,0.3531916,0.209245161
C018,Escherichia coli K-12 BW25113,BW25113_0581,0,0.007951017,0.016263701,0.004628892,0.115257494,0.036025276
C018,Escherichia coli K-12 BW25113,BW25113_0582,0,0.02089342,0.0024387154,0.08594764,0.021428285,0.0326770151
C018,Escherichia coli K-12 BW25113,BW25113_0583,1,0.18008862,0.12784891,0.22347924,0.78636277,0.329444885
C018,Escherichia coli K-12 BW25113,BW25113_0584,0,0.0025750874,0.007279716,0.0064305854,0.0055548297,0.005460054625
C018,Escherichia coli K-12 BW25113,BW25113_0585,0,0.0011515581,0.00047800873,0.0015591943,0.0048379633,0.0020066811075
C018,Escherichia coli K-12 BW25113,BW25113_0586,0,0.02352975,0.029962674,0.08776807,0.016151017,0.03935287775
C018,Escherichia coli K-12 BW25113,BW25113_0587,0,0.13652423,0.1409373,0.3520711,0.48110917,0.27766044999999995
C018,Escherichia coli K-12 BW25113,BW25113_0588,0,0.44941732,0.42502302,0.3040533,0.026796259,0.30132247475
C018,Escherichia coli K-12 BW25113,BW25113_0589,0,0.49753115,0.46995673,0.28363344,0.679835,0.48273908
C018,Escherichia coli K-12 BW25113,BW25113_0590,0,0.67908406,0.6543551,0.6096024,0.20082134,0.535965725
C018,Escherichia coli K-12 BW25113,BW25113_0591,0,0.7420824,0.88450813,0.1847708,0.7595314,0.6427231824999999
C018,Escherichia coli K-12 BW25113,BW25113_0592,0,0.22898735,0.6433109,0.2856521,0.19202511,0.337493865
C018,Escherichia coli K-12 BW25113,BW25113_0593,0,0.048315115,0.01572314,0.012698623,0.13853577,0.053818162
C018,Escherichia coli K-12 BW25113,BW25113_0594,0,0.00056141964,0.003807669,0.014836416,0.0042940145,0.005874879785
C018,Escherichia coli K-12 BW25113,BW25113_0595,0,0.018983204,0.015697718,0.011937015,0.040303625,0.021730390500000002
C018,Escherichia coli K-12 BW25113,BW25113_0596,0,0.000109488436,0.0011989122,0.0038083456,0.0012511999,0.0015919865340000001
C018,Escherichia coli K-12 BW25113,BW25113_0597,0,0.0033280205,0.013459409,0.023522034,0.005418865,0.011432082125000001
C018,Escherichia coli K-12 BW25113,BW25113_0598,0,0.7034548,0.74784875,0.6866969,0.90991366,0.7619785275
C018,Escherichia coli K-12 BW25113,BW25113_0599,0,0.025558876,0.020893328,0.18058687,0.36181024,0.1472123285
C018,Escherichia coli K-12 BW25113,BW25113_0600,0,0.1429091,0.06250345,0.21002327,0.030097045,0.11138321625
C018,Escherichia coli K-12 BW25113,BW25113_0601,0,0.1969197,0.0039813262,0.034676496,0.087451875,0.0807573493
C018,Escherichia coli K-12 BW25113,BW25113_0602,0,0.027653558,0.013006005,0.0061107683,0.035946462,0.020679198325000002
C018,Escherichia coli K-12 BW25113,BW25113_0603,0,0.0005546932,0.039030228,0.639019,0.0009374124,0.1698853334
C018,Escherichia coli K-12 BW25113,BW25113_0604,0,0.008586155,0.11805805,0.0024147572,0.28797165,0.10425765305000001
C018,Escherichia coli K-12 BW25113,BW25113_0605,0,0.032033946,0.026106838,0.084298834,0.0371604,0.0449000045
C018,Escherichia coli K-12 BW25113,BW25113_0606,0,0.15520833,0.17536648,0.14347912,0.054681223,0.13218378825
C018,Escherichia coli K-12 BW25113,BW25113_0607,0,0.051478304,0.017714057,0.030613363,0.012960458,0.0281915455
C018,Escherichia coli K-12 BW25113,BW25113_0608,0,0.32557592,0.404128,0.6605589,0.55880743,0.4872675624999999
C018,Escherichia coli K-12 BW25113,BW25113_0610,0,0.11510536,0.00834606,0.09401321,0.37107784,0.14713561749999998
C018,Escherichia coli K-12 BW25113,BW25113_0611,0,0.00059892307,0.0049095205,0.01728636,0.0010655802,0.0059650959425
C018,Escherichia coli K-12 BW25113,BW25113_0612,0,0.064241454,0.080449715,0.055789992,0.012429655,0.05322770400000001
C018,Escherichia coli K-12 BW25113,BW25113_0613,0,0.005755191,0.001088667,8.0136975e-05,0.030871218,0.00944880324375
C018,Escherichia coli K-12 BW25113,BW25113_0614,0,0.12707931,0.30566254,0.09478361,0.23516156,0.190671755
C018,Escherichia coli K-12 BW25113,BW25113_0615,0,0.0101355575,0.051171962,0.019898705,0.36771062,0.112229211125
C018,Escherichia coli K-12 BW25113,BW25113_0616,0,0.63073266,0.45074773,0.5817912,0.65060604,0.5784694075
C018,Escherichia coli K-12 BW25113,BW25113_0617,0,0.22923326,0.22906546,0.25926584,0.15216261,0.2174317925
C018,Escherichia coli K-12 BW25113,BW25113_0618,0,0.014239631,0.098718785,0.05518376,0.39817083,0.1415782515
C018,Escherichia coli K-12 BW25113,BW25113_0619,0,0.008909523,0.011231722,0.15591405,0.044403955,0.0551148125
C018,Escherichia coli K-12 BW25113,BW25113_0620,0,0.0018824429,0.0036991918,0.0046759755,0.15350993,0.040941885049999995
C018,Escherichia coli K-12 BW25113,BW25113_0621,0,0.4178173,0.28150466,0.054810043,0.29148403,0.26140400825
C018,Escherichia coli K-12 BW25113,BW25113_0622,0,0.37590823,0.2156199,0.1765044,0.18302724,0.23776494250000002
C018,Escherichia coli K-12 BW25113,BW25113_0623,0,0.37276784,0.44012105,0.1283726,0.3143224,0.3138959725
C018,Escherichia coli K-12 BW25113,BW25113_0624,0,0.0064529832,0.0040383404,0.0041019917,0.0028745595,0.0043669686999999995
C018,Escherichia coli K-12 BW25113,BW25113_0627,0,0.31779867,0.31374326,0.4610258,0.47564724,0.3920537425
C018,Escherichia coli K-12 BW25113,BW25113_0628,0,0.53059417,0.94694215,0.9255999,0.86288935,0.8165063925
C018,Escherichia coli K-12 BW25113,BW25113_0629,0,0.00014735053,0.0030307916,0.043177374,0.00023270746,0.0116470558975
C018,Escherichia coli K-12 BW25113,BW25113_0630,0,0.48595092,0.3152097,0.2688596,0.24363354,0.32841344
C018,Escherichia coli K-12 BW25113,BW25113_0631,0,0.38613245,0.21854104,0.50040126,0.09924243,0.301079295
C018,Escherichia coli K-12 BW25113,BW25113_0632,0,0.019301556,0.03397655,0.022280691,0.0883489,0.040976924250000005
C018,Escherichia coli K-12 BW25113,BW25113_0633,0,0.0014817117,0.10941415,0.10610246,0.04245485,0.064863292925
C018,Escherichia coli K-12 BW25113,BW25113_0634,1,0.9854725,0.9942053,0.9858301,0.991912,0.989354975
C018,Escherichia coli K-12 BW25113,BW25113_0635,1,0.8075286,0.9748048,0.8828935,0.9373847,0.9006529000000001
C018,Escherichia coli K-12 BW25113,BW25113_0636,0,0.81778514,0.7379023,0.5566972,0.8140082,0.73159821
C018,Escherichia coli K-12 BW25113,BW25113_0637,0,0.632196,0.4937455,0.56187755,0.32728907,0.50377703
C018,Escherichia coli K-12 BW25113,BW25113_0638,0,0.009592041,0.20013255,0.042958237,0.10082122,0.08837601199999999
C018,Escherichia coli K-12 BW25113,BW25113_0639,1,0.9870411,0.98707306,0.9878969,0.935151,0.974290515
C018,Escherichia coli K-12 BW25113,BW25113_0640,1,0.99267876,0.9966545,0.9981462,0.99708873,0.9961420475
C018,Escherichia coli K-12 BW25113,BW25113_0641,1,0.94388914,0.9883357,0.98980427,0.9539834,0.9690031275
C018,Escherichia coli K-12 BW25113,BW25113_0642,1,0.92654455,0.8305653,0.83642024,0.8537635,0.8618233974999999
C018,Escherichia coli K-12 BW25113,BW25113_0643,0,0.09920704,0.3932413,0.16245414,0.1299215,0.19620599500000002
C018,Escherichia coli K-12 BW25113,BW25113_0644,0,0.0948123,0.13699602,0.016072411,0.16812418,0.10400122775000001
C018,Escherichia coli K-12 BW25113,BW25113_0645,0,0.089382485,0.025401307,0.071202144,0.14318895,0.0822937215
C018,Escherichia coli K-12 BW25113,BW25113_0646,0,0.00016830287,0.018218327,0.0732816,0.0024222995,0.023522632342500002
C018,Escherichia coli K-12 BW25113,BW25113_0647,0,0.10823817,0.62331986,0.018859278,0.17860617,0.2322558695
C018,Escherichia coli K-12 BW25113,BW25113_0648,0,0.2807953,0.06888899,0.23849566,0.09766931,0.171462315
C018,Escherichia coli K-12 BW25113,BW25113_0649,0,0.0020658388,0.040822204,0.04441683,0.0067858878,0.023522690149999997
C018,Escherichia coli K-12 BW25113,BW25113_0650,0,0.092072815,0.011128837,0.109466344,0.054805856,0.066868463
C018,Escherichia coli K-12 BW25113,BW25113_0651,0,0.008625658,0.012896564,0.0042905523,0.20826212,0.058518723575
C018,Escherichia coli K-12 BW25113,BW25113_0652,0,0.023239905,0.01962245,0.32679123,0.066915356,0.10914223525
C018,Escherichia coli K-12 BW25113,BW25113_0653,0,0.0053774654,0.010580752,0.19157682,0.00061590644,0.052037735960000005
C018,Escherichia coli K-12 BW25113,BW25113_0654,0,0.0016174722,0.03304366,0.02767311,0.018315122,0.02016234105
C018,Escherichia coli K-12 BW25113,BW25113_0655,0,0.0071683624,0.0008269992,0.018300014,0.006984792,0.0083200419
C018,Escherichia coli K-12 BW25113,BW25113_0656,0,0.0055538313,0.0018156024,0.005429513,0.113267705,0.031516662925
C018,Escherichia coli K-12 BW25113,BW25113_0657,1,0.76581717,0.9031036,0.96265,0.8701711,0.8754354675
C018,Escherichia coli K-12 BW25113,BW25113_0658,0,0.95466393,0.93589586,0.96195704,0.86898404,0.9303752175000001
C018,Escherichia coli K-12 BW25113,BW25113_0659,0,0.94940203,0.9914431,0.940372,0.92652285,0.951934995
C018,Escherichia coli K-12 BW25113,BW25113_0660,0,0.73284024,0.69040596,0.7190412,0.69708896,0.7098440899999999
C018,Escherichia coli K-12 BW25113,BW25113_0661,0,0.12907584,0.45577282,0.26937586,0.15555263,0.25244428750000003
C018,Escherichia coli K-12 BW25113,BW25113_0662,0,0.6332857,0.78516054,0.97543836,0.95474076,0.8371563399999999
C018,Escherichia coli K-12 BW25113,BW25113_0674,0,0.09895568,0.27774546,0.11869523,0.1414945,0.1592227175
C018,Escherichia coli K-12 BW25113,BW25113_0675,0,0.15363461,0.11766933,0.055968374,0.0045761075,0.082962105375
C018,Escherichia coli K-12 BW25113,BW25113_0676,0,0.01492582,0.05901858,0.048305176,0.06478385,0.0467583565
C018,Escherichia coli K-12 BW25113,BW25113_0677,0,0.010217113,0.07336258,0.06408974,0.51168776,0.16483929825000002
C018,Escherichia coli K-12 BW25113,BW25113_0678,0,0.47146043,0.48605323,0.032809783,0.6602342,0.41263941075
C018,Escherichia coli K-12 BW25113,BW25113_0679,0,0.24531895,0.0959923,0.009181158,0.02026833,0.09269018450000001
C018,Escherichia coli K-12 BW25113,BW25113_0680,1,0.97079235,0.97571677,0.98829424,0.98889893,0.9809255725
C018,Escherichia coli K-12 BW25113,BW25113_0681,0,0.043313496,0.0029623667,0.015391956,0.0024174212,0.016021309975000002
C018,Escherichia coli K-12 BW25113,BW25113_0682,0,0.006576231,0.08367408,0.32069933,0.23367052,0.16115504025
C018,Escherichia coli K-12 BW25113,BW25113_0683,0,0.020803947,0.20482442,0.27265266,0.35597917,0.21356504925
C018,Escherichia coli K-12 BW25113,BW25113_0684,1,0.99090695,0.9606549,0.9761578,0.9843292,0.9780122125
C018,Escherichia coli K-12 BW25113,BW25113_0685,0,0.02244403,0.40809458,0.39101762,0.65044206,0.36799957250000004
C018,Escherichia coli K-12 BW25113,BW25113_0686,0,0.0064843306,0.007907964,0.027900282,0.014818179,0.0142776889
C018,Escherichia coli K-12 BW25113,BW25113_0687,0,0.2089449,0.18864581,0.3154027,0.74658614,0.3648948875
C018,Escherichia coli K-12 BW25113,BW25113_0688,0,0.7761319,0.8525661,0.71576476,0.5372514,0.72042854
C018,Escherichia coli K-12 BW25113,BW25113_0689,0,0.4399209,0.148851,0.2568599,0.17985599,0.25637194750000003
C018,Escherichia coli K-12 BW25113,BW25113_0691,0,0.04017028,0.022000272,0.027675273,0.5321688,0.15550365625
C018,Escherichia coli K-12 BW25113,BW25113_0692,0,0.020260127,0.034970168,0.048084844,0.21318686,0.07912549975
C018,Escherichia coli K-12 BW25113,BW25113_0693,0,0.0046000103,0.006669225,0.029519215,0.0030411368,0.010957396775
C018,Escherichia coli K-12 BW25113,BW25113_0694,0,0.011795449,0.0032388007,0.0013917104,0.034492552,0.012729628025
C018,Escherichia coli K-12 BW25113,BW25113_0695,0,0.012253442,0.006301402,0.0025081257,0.014572961,0.008908982675
C018,Escherichia coli K-12 BW25113,BW25113_0696,0,0.17688337,0.04109559,0.08005519,0.08288,0.0952285375
C018,Escherichia coli K-12 BW25113,BW25113_0697,0,0.19069403,0.093162574,0.07359291,0.009885599,0.09183377825000001
C018,Escherichia coli K-12 BW25113,BW25113_0698,0,0.005949165,0.07863494,0.002573776,0.0073174187,0.023618824925
C018,Escherichia coli K-12 BW25113,BW25113_0699,0,0.010876643,0.033904873,0.16101868,0.15412565,0.0899814615
C018,Escherichia coli K-12 BW25113,BW25113_0700,0,2.4034991e-05,2.1272792e-05,0.0186736,0.032909725,0.01290715819575
C018,Escherichia coli K-12 BW25113,BW25113_0702,0,0.053222254,0.029205076,0.07134939,0.15540063,0.0772943375
C018,Escherichia coli K-12 BW25113,BW25113_0703,0,0.013559253,0.005192382,0.010418057,0.028318306,0.0143719995
C018,Escherichia coli K-12 BW25113,BW25113_0704,0,0.288167,0.46442413,0.29738343,0.323894,0.34346714
C018,Escherichia coli K-12 BW25113,BW25113_0705,0,0.03029332,0.003927887,0.30871725,0.5606338,0.22589306425
C018,Escherichia coli K-12 BW25113,BW25113_0706,0,0.029037377,0.0037859685,0.006555107,0.0037820532,0.010790126425
C018,Escherichia coli K-12 BW25113,BW25113_0707,0,0.061872512,0.007145566,0.112532884,0.26906532,0.1126540705
C018,Escherichia coli K-12 BW25113,BW25113_0708,0,0.032099973,0.006638364,0.0283795,0.08190128,0.03725477925
C018,Escherichia coli K-12 BW25113,BW25113_0709,0,0.005143309,0.0022057162,0.01668828,0.0005395905,0.006144223925
C018,Escherichia coli K-12 BW25113,BW25113_0710,0,0.09231522,0.0549426,0.0155468155,0.07207803,0.05872066637500001
C018,Escherichia coli K-12 BW25113,BW25113_0711,0,0.039570183,0.39910305,0.42651638,0.13937448,0.25114102325
C018,Escherichia coli K-12 BW25113,BW25113_0712,0,0.10108325,0.028355882,0.09660616,0.015998185,0.06051086925
C018,Escherichia coli K-12 BW25113,BW25113_0713,0,0.027551316,0.36537823,0.0714207,0.06530295,0.132413299
C018,Escherichia coli K-12 BW25113,BW25113_0714,0,0.0983401,0.012659233,0.013511547,0.10993078,0.058610415
C018,Escherichia coli K-12 BW25113,BW25113_0715,0,0.0011518241,0.00046707864,0.0016282683,0.0811801,0.02110681776
C018,Escherichia coli K-12 BW25113,BW25113_0716,0,0.17505027,0.0446304,0.004034031,0.39370307,0.15435444275
C018,Escherichia coli K-12 BW25113,BW25113_0717,0,0.008643741,0.022579812,0.012871252,0.0116952695,0.013947518625
C018,Escherichia coli K-12 BW25113,BW25113_0718,0,0.014865256,0.0049216445,0.0037066028,0.01032232,0.008453955825
C018,Escherichia coli K-12 BW25113,BW25113_0719,0,0.0034070327,0.002408364,0.015416936,0.00783106,0.007265848175
C018,Escherichia coli K-12 BW25113,BW25113_0720,0,0.6094326,0.82068324,0.6716215,0.3899928,0.622932535
C018,Escherichia coli K-12 BW25113,BW25113_0721,0,0.34630337,0.41614866,0.24284336,0.5402467,0.38638552249999997
C018,Escherichia coli K-12 BW25113,BW25113_0722,0,0.21361743,0.14082237,0.088788785,0.15479796,0.14950663625
C018,Escherichia coli K-12 BW25113,BW25113_0723,0,0.6862251,0.8456092,0.8192691,0.65524817,0.7515878925
C018,Escherichia coli K-12 BW25113,BW25113_0724,0,0.60996073,0.74305844,0.81038886,0.77364576,0.7342634475
C018,Escherichia coli K-12 BW25113,BW25113_0726,0,0.95486724,0.9773751,0.89016813,0.5236964,0.8365267175000001
C018,Escherichia coli K-12 BW25113,BW25113_0727,0,0.7811199,0.8609425,0.8884605,0.86279213,0.8483287574999999
C018,Escherichia coli K-12 BW25113,BW25113_0728,0,0.19467917,0.54114133,0.6409865,0.25976726,0.409143565
C018,Escherichia coli K-12 BW25113,BW25113_0729,0,0.093394265,0.19373594,0.21976195,0.37484184,0.22043349874999998
C018,Escherichia coli K-12 BW25113,BW25113_0730,0,0.00028868954,0.00651054,0.022705194,0.0912864,0.030197705885000002
C018,Escherichia coli K-12 BW25113,BW25113_0731,0,0.027752604,0.0135575505,0.1217936,0.32536376,0.12211687862500001
C018,Escherichia coli K-12 BW25113,BW25113_0732,0,0.0022807948,0.0043213586,0.04386884,0.023556953,0.018506986599999997
C018,Escherichia coli K-12 BW25113,BW25113_0733,1,0.39820185,0.37562522,0.77056944,0.35075444,0.47378773750000003
C018,Escherichia coli K-12 BW25113,BW25113_0734,0,0.8217766,0.48769662,0.5560104,0.4479799,0.57836588
C018,Escherichia coli K-12 BW25113,BW25113_0735,0,0.17600308,0.19638951,0.14106762,0.20250423,0.17899111
C018,Escherichia coli K-12 BW25113,BW25113_0736,0,0.6994434,0.4764562,0.82979685,0.4403729,0.6115173375
C018,Escherichia coli K-12 BW25113,BW25113_0737,0,0.28202656,0.34401697,0.5139324,0.294443,0.35860473249999997
C018,Escherichia coli K-12 BW25113,BW25113_0738,0,0.107086696,0.17729586,0.4635333,0.115399554,0.2158288525
C018,Escherichia coli K-12 BW25113,BW25113_0739,0,0.19995548,0.085322365,0.15336718,0.35401443,0.19816486374999998
C018,Escherichia coli K-12 BW25113,BW25113_0740,0,0.25109553,0.5897315,0.44945276,0.291181,0.3953651975
C018,Escherichia coli K-12 BW25113,BW25113_0741,0,0.33648458,0.0742974,0.3725499,0.8087653,0.39802429500000003
C018,Escherichia coli K-12 BW25113,BW25113_0742,0,0.10625333,0.08114998,0.07544285,0.043923367,0.07669238175
C018,Escherichia coli K-12 BW25113,BW25113_0750,0,0.270564,0.73350626,0.43010828,0.15454265,0.3971802975
C018,Escherichia coli K-12 BW25113,BW25113_0751,0,0.020654619,0.12221552,0.2129714,0.0022832637,0.089531200675
C018,Escherichia coli K-12 BW25113,BW25113_0752,0,0.004046911,0.00071302266,0.005239078,0.03247232,0.010617832915
C018,Escherichia coli K-12 BW25113,BW25113_0753,0,0.0077206376,0.058933623,0.016705785,0.07259013,0.038987543900000005
C018,Escherichia coli K-12 BW25113,BW25113_0754,0,0.1347788,0.23355554,0.52014244,0.4608365,0.33732832
C018,Escherichia coli K-12 BW25113,BW25113_0755,0,0.62768215,0.55219615,0.16635883,0.70648926,0.5131815975
C018,Escherichia coli K-12 BW25113,BW25113_0756,0,0.0006128434,0.00023231597,0.0065190615,0.000108370565,0.00186814785875
C018,Escherichia coli K-12 BW25113,BW25113_0757,0,0.015964724,0.062220946,0.23688102,0.12534903,0.11010392999999999
C018,Escherichia coli K-12 BW25113,BW25113_0758,0,0.05351873,0.55204374,0.18834952,0.068337016,0.2155622515
C018,Escherichia coli K-12 BW25113,BW25113_0759,0,0.060173288,0.043968756,0.07582374,0.065247424,0.061303302
C018,Escherichia coli K-12 BW25113,BW25113_0760,0,0.000981841,0.020124486,0.009845602,0.06997778,0.02523242725
C018,Escherichia coli K-12 BW25113,BW25113_0761,0,0.04070097,0.048553564,0.022394238,0.0104642175,0.030528247374999998
C018,Escherichia coli K-12 BW25113,BW25113_0762,0,0.13815917,0.28261036,0.25225157,0.07506595,0.1870217625
C018,Escherichia coli K-12 BW25113,BW25113_0763,0,0.0065222085,0.034023542,0.021864556,0.06669872,0.032277256625
C018,Escherichia coli K-12 BW25113,BW25113_0764,0,0.30654556,0.35427132,0.67161715,0.37286538,0.42632485249999996
C018,Escherichia coli K-12 BW25113,BW25113_0765,0,0.06352042,0.10109135,0.19103305,0.101226866,0.11421792149999999
C018,Escherichia coli K-12 BW25113,BW25113_0766,0,0.0011899032,0.003018047,0.01566486,0.028334672,0.01205187055
C018,Escherichia coli K-12 BW25113,BW25113_0767,0,0.12116706,0.022958627,0.024371006,0.006548903,0.043761399
C018,Escherichia coli K-12 BW25113,BW25113_0768,0,0.0032078568,0.031726636,0.14416462,0.008073539,0.046793162949999995
C018,Escherichia coli K-12 BW25113,BW25113_0769,0,0.009375905,0.036026098,0.0030637868,0.113546975,0.0405031912
C018,Escherichia coli K-12 BW25113,BW25113_0770,0,0.7134927,0.17262805,0.3139363,0.616855,0.4542280125
C018,Escherichia coli K-12 BW25113,BW25113_0771,0,0.030731104,0.038925547,0.13718231,0.3622643,0.14227581525
C018,Escherichia coli K-12 BW25113,BW25113_0772,0,0.0005989233,0.0013349118,0.020790312,0.054095577,0.019204931025
C018,Escherichia coli K-12 BW25113,BW25113_0773,0,0.01338803,0.22916223,0.00023315208,0.0036674284,0.06161271012
C018,Escherichia coli K-12 BW25113,BW25113_0774,0,0.06954688,0.11659513,0.0772277,0.1815011,0.11121770250000002
C018,Escherichia coli K-12 BW25113,BW25113_0775,0,0.26715887,0.78646016,0.79098934,0.3557736,0.5500954925
C018,Escherichia coli K-12 BW25113,BW25113_0776,0,0.11111481,0.49330905,0.45729187,0.56075394,0.4056174175
C018,Escherichia coli K-12 BW25113,BW25113_0777,0,0.046835367,0.35393167,0.12393449,0.24815318,0.19321367674999998
C018,Escherichia coli K-12 BW25113,BW25113_0778,0,0.017447332,0.0831246,0.11307747,0.14797108,0.09040512049999999
C018,Escherichia coli K-12 BW25113,BW25113_0779,0,0.042476013,0.2833874,0.08119054,0.084966846,0.12300519975
C018,Escherichia coli K-12 BW25113,BW25113_0780,0,0.39195138,0.10756832,0.008223263,0.12456238,0.15807633575
C018,Escherichia coli K-12 BW25113,BW25113_0781,0,0.011382455,0.03199643,0.003228405,0.41690844,0.1158789325
C018,Escherichia coli K-12 BW25113,BW25113_0782,0,0.017694047,0.06560067,0.15497497,0.03250743,0.06769427925
C018,Escherichia coli K-12 BW25113,BW25113_0783,0,0.043384574,0.062649965,0.017517049,0.23980623,0.0908394545
C018,Escherichia coli K-12 BW25113,BW25113_0784,0,0.03578846,0.006443766,0.19240718,0.13463663,0.09231900900000001
C018,Escherichia coli K-12 BW25113,BW25113_0785,0,0.39906937,0.600477,0.29671404,0.45461002,0.4377176075
C018,Escherichia coli K-12 BW25113,BW25113_0786,0,0.49960512,0.3981289,0.5213461,0.070317514,0.37234940850000003
C018,Escherichia coli K-12 BW25113,BW25113_0787,0,0.19038144,0.19560736,0.0814634,0.21751471,0.1712417275
C018,Escherichia coli K-12 BW25113,BW25113_0788,0,0.18167542,0.036738556,0.048574217,0.0020832245,0.06726785437499999
C018,Escherichia coli K-12 BW25113,BW25113_0789,0,0.0061759097,0.08724735,0.0113440845,0.006611906,0.02784481255
C018,Escherichia coli K-12 BW25113,BW25113_0790,0,0.3818609,0.53177387,0.6635993,0.4935489,0.5176957425000001
C018,Escherichia coli K-12 BW25113,BW25113_0791,0,0.44643727,0.6380397,0.2104661,0.2888084,0.3959378675
C018,Escherichia coli K-12 BW25113,BW25113_0792,0,0.018750137,0.1104225,0.036833156,0.20332482,0.09233265325000001
C018,Escherichia coli K-12 BW25113,BW25113_0793,0,0.14345513,0.037438843,0.06595062,0.04945005,0.07407366075
C018,Escherichia coli K-12 BW25113,BW25113_0794,0,0.021435605,0.031777088,0.025549278,0.07944085,0.03955070525
C018,Escherichia coli K-12 BW25113,BW25113_0795,0,0.15495464,0.08743322,0.018177306,0.00034161063,0.0652266941575
C018,Escherichia coli K-12 BW25113,BW25113_0796,0,0.0001909586,0.021175312,0.004541429,0.00019093693,0.0065246591325
C018,Escherichia coli K-12 BW25113,BW25113_0797,0,0.0891603,0.1333349,0.0729865,0.070572354,0.0915135135
C018,Escherichia coli K-12 BW25113,BW25113_0798,0,0.023029216,0.013912999,0.022672638,0.04129435,0.02522730075
C018,Escherichia coli K-12 BW25113,BW25113_0799,0,0.14879102,0.11940951,0.024636526,0.23470815,0.1318863015
C018,Escherichia coli K-12 BW25113,BW25113_0800,0,0.10775449,0.009924563,0.0027702078,0.0143488,0.033699515199999995
C018,Escherichia coli K-12 BW25113,BW25113_0801,0,0.006039491,0.07682274,0.0019525171,0.014349562,0.024791077524999997
C018,Escherichia coli K-12 BW25113,BW25113_0802,0,0.002231045,0.00086187205,0.007711952,0.06079065,0.0178988797625
C018,Escherichia coli K-12 BW25113,BW25113_0803,0,0.24793117,0.26669437,0.2217338,0.24921092,0.246392565
C018,Escherichia coli K-12 BW25113,BW25113_0804,0,0.0018062682,0.0036847426,0.018989515,0.5577952,0.14556893145000002
C018,Escherichia coli K-12 BW25113,BW25113_0805,0,0.0034069049,0.039474364,0.027808987,0.0096302545,0.0200801276
C018,Escherichia coli K-12 BW25113,BW25113_0806,0,0.0032505922,0.0013278661,0.009632724,0.16477722,0.044747100575000004
C018,Escherichia coli K-12 BW25113,BW25113_0807,0,0.007347732,0.003710174,0.05407345,0.09807662,0.040801994
C018,Escherichia coli K-12 BW25113,BW25113_0808,0,0.31953028,0.36239076,0.061030384,0.012073005,0.18875610725
C018,Escherichia coli K-12 BW25113,BW25113_0809,0,0.017503971,0.08362179,0.07208887,0.0070036226,0.045054563400000004
C018,Escherichia coli K-12 BW25113,BW25113_0810,0,0.0056742216,0.054389827,0.023564236,0.0032059238,0.0217085521
C018,Escherichia coli K-12 BW25113,BW25113_0811,0,0.26071122,0.031788055,0.0051886737,0.07996013,0.094412019675
C018,Escherichia coli K-12 BW25113,BW25113_0812,0,0.21613497,0.22855489,0.15256143,0.17053497,0.191946565
C018,Escherichia coli K-12 BW25113,BW25113_0813,0,0.008451303,0.025946448,0.027183162,0.030757137,0.0230845125
C018,Escherichia coli K-12 BW25113,BW25113_0814,0,0.022383634,0.29318216,0.03848687,0.032505304,0.09663949200000001
C018,Escherichia coli K-12 BW25113,BW25113_0815,0,0.013423373,0.06424164,0.46298805,0.4159684,0.23915536575
